t_rel_s,phase,actor,service,url,result,http_code,latency_ms,error
23.725,NORMAL,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,57,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 53 ms: No route to host |
23.755,NORMAL,zt_sensor,svc_central_identity,http://10.0.0.10:8000,success,200,56,
24.251,NORMAL,zt_responder,svc_central_identity,http://10.0.0.10:8000,success,200,41,
24.251,NORMAL,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,41,
24.254,NORMAL,zt_responder,svc_external,http://10.0.0.70:8000,success,200,44,
24.263,NORMAL,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,39,
24.362,NORMAL,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,88,
24.363,NORMAL,zt_sensor,svc_external,http://10.0.0.70:8000,success,200,89,
24.363,NORMAL,zt_attacker,svc_external,http://10.0.0.70:8000,success,200,90,
24.363,NORMAL,zt_attacker,svc_alert,http://10.0.0.31:8000,success,200,88,
24.363,NORMAL,zt_civilian_user,svc_external,http://10.0.0.70:8000,success,200,88,
24.363,NORMAL,zt_sensor,svc_alert,http://10.0.0.31:8000,success,200,88,
24.363,NORMAL,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,success,200,90,
24.510,NORMAL,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2011,curl: (28) Connection timeout after 2006 ms |
24.882,NORMAL,zt_sensor,svc_central_identity,http://10.0.0.10:8000,success,200,122,
25.313,NORMAL,zt_responder,svc_external,http://10.0.0.70:8000,success,200,48,
25.315,NORMAL,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,49,
25.315,NORMAL,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,50,
25.315,NORMAL,zt_responder,svc_central_identity,http://10.0.0.10:8000,success,200,50,
25.414,NORMAL,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,success,200,38,
25.415,NORMAL,zt_sensor,svc_alert,http://10.0.0.31:8000,success,200,39,
25.415,NORMAL,zt_sensor,svc_external,http://10.0.0.70:8000,success,200,39,
25.415,NORMAL,zt_attacker,svc_external,http://10.0.0.70:8000,success,200,40,
25.417,NORMAL,zt_civilian_user,svc_external,http://10.0.0.70:8000,success,200,41,
25.418,NORMAL,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,42,
25.418,NORMAL,zt_attacker,svc_alert,http://10.0.0.31:8000,success,200,42,
25.582,NORMAL,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,64,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 60 ms: No route to host |
25.994,NORMAL,zt_sensor,svc_central_identity,http://10.0.0.10:8000,success,200,90,
26.385,NORMAL,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,58,
26.390,NORMAL,zt_responder,svc_central_identity,http://10.0.0.10:8000,success,200,63,
26.390,NORMAL,zt_responder,svc_external,http://10.0.0.70:8000,success,200,63,
26.390,NORMAL,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,63,
26.457,NORMAL,zt_attacker,svc_external,http://10.0.0.70:8000,success,200,38,
26.457,NORMAL,zt_sensor,svc_alert,http://10.0.0.31:8000,success,200,39,
26.458,NORMAL,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,success,200,36,
26.458,NORMAL,zt_civilian_user,svc_external,http://10.0.0.70:8000,success,200,36,
26.458,NORMAL,zt_attacker,svc_alert,http://10.0.0.31:8000,success,200,36,
26.460,NORMAL,zt_sensor,svc_external,http://10.0.0.70:8000,success,200,38,
26.462,NORMAL,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,41,
26.732,NORMAL,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2025,curl: (28) Connection timeout after 2021 ms |
26.755,NORMAL,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2014,curl: (28) Connection timeout after 2009 ms |
27.120,NORMAL,zt_sensor,svc_central_identity,http://10.0.0.10:8000,success,200,116,
27.440,NORMAL,zt_responder,svc_central_identity,http://10.0.0.10:8000,success,200,46,
27.440,NORMAL,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,48,
27.442,NORMAL,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,47,
27.440,NORMAL,zt_responder,svc_external,http://10.0.0.70:8000,success,200,46,
27.496,NORMAL,zt_sensor,svc_alert,http://10.0.0.31:8000,success,200,36,
27.497,NORMAL,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,success,200,36,
27.499,NORMAL,zt_attacker,svc_external,http://10.0.0.70:8000,success,200,39,
27.499,NORMAL,zt_civilian_user,svc_external,http://10.0.0.70:8000,success,200,37,
27.499,NORMAL,zt_sensor,svc_external,http://10.0.0.70:8000,success,200,38,
27.500,NORMAL,zt_attacker,svc_alert,http://10.0.0.31:8000,success,200,39,
27.501,NORMAL,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,37,
27.824,NORMAL,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,69,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 65 ms: No route to host |
27.824,NORMAL,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,64,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 60 ms: No route to host |
28.204,NORMAL,zt_sensor,svc_central_identity,http://10.0.0.10:8000,success,200,75,
28.501,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,40,
28.506,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,45,
28.507,DEGRADED,zt_responder,svc_external,http://10.0.0.70:8000,success,200,46,
28.541,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,37,
28.542,DEGRADED,zt_attacker,svc_external,http://10.0.0.70:8000,success,200,40,
28.542,DEGRADED,zt_civilian_user,svc_external,http://10.0.0.70:8000,success,200,40,
28.546,DEGRADED,zt_attacker,svc_alert,http://10.0.0.31:8000,success,200,43,
28.596,NORMAL,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2003,curl: (28) Connection timeout after 2000 ms |
29.643,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,135,
29.648,DEGRADED,zt_responder,svc_external,http://10.0.0.70:8000,success,200,139,
29.649,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,139,
29.653,DEGRADED,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,success,200,1152,
29.670,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,128,
29.676,DEGRADED,zt_civilian_user,svc_external,http://10.0.0.70:8000,success,200,131,
29.676,DEGRADED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,33,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 30 ms: No route to host |
29.676,DEGRADED,zt_attacker,svc_external,http://10.0.0.70:8000,success,200,133,
29.682,DEGRADED,zt_attacker,svc_alert,http://10.0.0.31:8000,success,200,39,
30.516,DEGRADED,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2018,curl: (28) Connection timeout after 2010 ms |
30.517,DEGRADED,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2013,curl: (28) Connection timeout after 2009 ms |
30.578,DEGRADED,zt_responder,svc_central_identity,http://10.0.0.10:8000,success,200,2117,
30.689,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,39,
30.692,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,40,
30.692,DEGRADED,zt_responder,svc_external,http://10.0.0.70:8000,success,200,41,
30.709,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,37,
30.720,DEGRADED,zt_attacker,svc_external,http://10.0.0.70:8000,success,200,41,
30.720,DEGRADED,zt_civilian_user,svc_external,http://10.0.0.70:8000,success,200,41,
30.722,DEGRADED,zt_attacker,svc_alert,http://10.0.0.31:8000,success,200,38,
30.857,DEGRADED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2027,curl: (28) Connection timeout after 2021 ms |
30.858,DEGRADED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2028,curl: (28) Connection timeout after 2023 ms |
31.236,DEGRADED,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,2012,curl: (28) Connection timeout after 2008 ms |
31.724,DEGRADED,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,184,curl: (7) Failed to connect to 10.0.0.31 port 8000 after 181 ms: No route to host |
31.724,DEGRADED,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,184,curl: (7) Failed to connect to 10.0.0.70 port 8000 after 181 ms: No route to host |
31.899,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,204,
31.899,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,207,
31.906,DEGRADED,zt_responder,svc_external,http://10.0.0.70:8000,success,200,210,
31.916,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,201,
31.916,DEGRADED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,22,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 18 ms: No route to host |
31.918,DEGRADED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,24,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 19 ms: No route to host |
31.921,DEGRADED,zt_attacker,svc_alert,http://10.0.0.31:8000,success,200,197,
31.928,DEGRADED,zt_attacker,svc_external,http://10.0.0.70:8000,success,200,205,
31.928,DEGRADED,zt_civilian_user,svc_external,http://10.0.0.70:8000,success,200,204,
32.686,DEGRADED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2007,curl: (28) Connection timeout after 2002 ms |
32.954,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,52,
32.954,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,52,
32.972,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,53,
33.660,DEGRADED,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,200,3005,curl: (28) Operation timed out after 3002 milliseconds with 0 out of 26 bytes received |
33.784,DEGRADED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,86,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 82 ms: No route to host |
34.032,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,68,
34.033,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,69,
34.250,DEGRADED,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,2006,curl: (28) Connection timeout after 2002 ms |
34.608,DEGRADED,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,3027,curl: (28) Operation timed out after 3021 milliseconds with 0 bytes received |
34.753,DEGRADED,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2021,curl: (28) Connection timeout after 2017 ms |
34.753,DEGRADED,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2021,curl: (28) Connection timeout after 2017 ms |
34.920,DEGRADED,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2011,curl: (28) Connection timeout after 2004 ms |
34.926,DEGRADED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2007,curl: (28) Connection timeout after 2003 ms |
34.926,DEGRADED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2007,curl: (28) Connection timeout after 2003 ms |
34.928,DEGRADED,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2004,curl: (28) Connection timeout after 2000 ms |
34.934,DEGRADED,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2004,curl: (28) Connection timeout after 2001 ms |
34.935,DEGRADED,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
35.128,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,83,
35.128,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,83,
35.995,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,blocked,000,2020,curl: (28) Connection timeout after 2016 ms |
36.012,DEGRADED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,79,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 73 ms: No route to host |
36.012,DEGRADED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,80,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 75 ms: No route to host |
36.522,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,382,
36.523,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,382,
36.684,DEGRADED,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,2022,curl: (28) Connection timeout after 2018 ms |
36.800,DEGRADED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2012,curl: (28) Connection timeout after 2008 ms |
37.615,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,61,
37.615,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,61,
37.743,DEGRADED,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,47,curl: (7) Failed to connect to 10.0.0.10 port 8000 after 43 ms: No route to host |
37.763,DEGRADED,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2006,curl: (28) Connection timeout after 2002 ms |
37.768,DEGRADED,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2010,curl: (28) Connection timeout after 2004 ms |
37.871,DEGRADED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,64,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 60 ms: No route to host |
37.942,DEGRADED,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2006,curl: (28) Connection timeout after 2003 ms |
37.942,DEGRADED,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2010,curl: (28) Connection timeout after 2005 ms |
37.944,DEGRADED,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2004,curl: (28) Connection timeout after 2001 ms |
37.943,DEGRADED,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2010,curl: (28) Connection timeout after 2005 ms |
38.061,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,blocked,000,1040,curl: (7) Failed to connect to 10.0.0.40 port 8000 after 1034 ms: No route to host |
38.263,DEGRADED,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,200,3006,curl: (28) Operation timed out after 3002 milliseconds with 0 out of 26 bytes received |
38.626,DEGRADED,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,3010,curl: (28) Operation timed out after 3006 milliseconds with 0 bytes received |
38.712,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,87,
38.712,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,87,
39.033,DEGRADED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2012,curl: (28) Connection timeout after 2008 ms |
39.033,DEGRADED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2012,curl: (28) Connection timeout after 2007 ms |
39.084,DEGRADED,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,117,curl: (7) Failed to connect to 10.0.0.70 port 8000 after 112 ms: No route to host |
39.159,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,90,
39.764,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,46,
39.764,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,46,
40.111,DEGRADED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,43,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 38 ms: No route to host |
40.111,DEGRADED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,43,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 38 ms: No route to host |
40.244,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,79,
40.725,DEGRADED,zt_responder,svc_central_identity,http://10.0.0.10:8000,success,200,1076,
40.776,DEGRADED,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
40.778,DEGRADED,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2006,curl: (28) Connection timeout after 2001 ms |
40.809,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,38,
40.813,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,42,
40.883,DEGRADED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2009,curl: (28) Connection timeout after 2003 ms |
40.972,DEGRADED,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2005,curl: (28) Connection timeout after 2000 ms |
40.972,DEGRADED,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
40.973,DEGRADED,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2006,curl: (28) Connection timeout after 2001 ms |
41.336,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,81,
41.770,DEGRADED,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,3011,curl: (28) Operation timed out after 3007 milliseconds with 0 bytes received |
41.906,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,93,
41.906,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,91,
42.102,DEGRADED,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2015,curl: (28) Connection timeout after 2008 ms |
42.280,DEGRADED,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,3007,curl: (28) Operation timed out after 3003 milliseconds with 0 bytes received |
42.392,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,45,
42.969,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,60,
42.975,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,66,
43.120,DEGRADED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2005,curl: (28) Connection timeout after 2000 ms |
43.120,DEGRADED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
43.462,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,49,
43.505,DEGRADED,zt_responder,svc_central_identity,http://10.0.0.10:8000,success,200,1774,
43.800,DEGRADED,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2016,curl: (28) Connection timeout after 2010 ms |
43.800,DEGRADED,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2016,curl: (28) Connection timeout after 2010 ms |
43.908,DEGRADED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2007,curl: (28) Connection timeout after 2002 ms |
43.991,DEGRADED,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2007,curl: (28) Connection timeout after 2000 ms |
43.992,DEGRADED,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2008,curl: (28) Connection timeout after 2001 ms |
43.992,DEGRADED,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2008,curl: (28) Connection timeout after 2001 ms |
44.015,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,43,
44.022,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,41,
44.205,DEGRADED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,77,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 73 ms: No route to host |
44.205,DEGRADED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,77,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 74 ms: No route to host |
44.386,DEGRADED,zt_sensor,svc_central_identity,http://10.0.0.10:8000,success,200,1085,
44.514,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,39,
44.910,DEGRADED,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,success,200,2116,
44.973,DEGRADED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,59,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 55 ms: No route to host |
45.074,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,56,
45.108,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,83,
45.128,DEGRADED,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2022,curl: (28) Connection timeout after 2016 ms |
45.588,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,66,
46.131,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,50,
46.203,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,89,
46.643,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,41,
46.820,DEGRADED,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2009,curl: (28) Connection timeout after 2005 ms |
46.820,DEGRADED,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2009,curl: (28) Connection timeout after 2005 ms |
47.004,DEGRADED,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2006,curl: (28) Connection timeout after 2002 ms |
47.005,DEGRADED,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2008,curl: (28) Connection timeout after 2004 ms |
47.006,DEGRADED,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2009,curl: (28) Connection timeout after 2002 ms |
47.208,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,71,
47.217,DEGRADED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2006,curl: (28) Connection timeout after 2002 ms |
47.217,DEGRADED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2005,curl: (28) Connection timeout after 2002 ms |
47.251,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,44,
47.514,DEGRADED,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,3005,curl: (28) Operation timed out after 3001 milliseconds with 0 bytes received |
47.717,ISLANDED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,42,
48.000,DEGRADED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2014,curl: (28) Connection timeout after 2009 ms |
48.170,DEGRADED,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2039,curl: (28) Connection timeout after 2033 ms |
48.288,ISLANDED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,77,
48.300,ISLANDED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,80,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 75 ms: No route to host |
48.300,ISLANDED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,81,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 77 ms: No route to host |
48.317,ISLANDED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,41,
48.418,DEGRADED,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,3021,curl: (28) Operation timed out after 3015 milliseconds with 0 bytes received |
48.783,ISLANDED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,62,
48.940,DEGRADED,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,3013,curl: (28) Operation timed out after 3008 milliseconds with 0 bytes received |
49.069,ISLANDED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,67,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 61 ms: No route to host |
49.336,ISLANDED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,42,
49.361,ISLANDED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,41,
49.829,ISLANDED,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
49.831,ISLANDED,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2007,curl: (28) Connection timeout after 2001 ms |
49.851,ISLANDED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,37,
50.026,ISLANDED,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2017,curl: (28) Connection timeout after 2012 ms |
50.027,ISLANDED,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2017,curl: (28) Connection timeout after 2013 ms |
50.027,ISLANDED,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2018,curl: (28) Connection timeout after 2013 ms |
50.379,ISLANDED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,41,
50.538,ISLANDED,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,2007,curl: (28) Connection timeout after 2001 ms |
51.224,ISLANDED,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2012,curl: (28) Connection timeout after 2008 ms |
51.313,ISLANDED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2010,curl: (28) Connection timeout after 2005 ms |
51.314,ISLANDED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2011,curl: (28) Connection timeout after 2002 ms |
51.447,ISLANDED,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,2020,curl: (28) Connection timeout after 2015 ms |
51.468,ISLANDED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,86,
51.957,ISLANDED,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,2007,curl: (28) Connection timeout after 2003 ms |
52.084,ISLANDED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2007,curl: (28) Connection timeout after 2001 ms |
52.373,ISLANDED,zt_responder,svc_noncritical,http://10.0.0.40:8000,blocked,000,2011,curl: (28) Connection timeout after 2007 ms |
52.399,ISLANDED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,72,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 68 ms: No route to host |
52.400,ISLANDED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,73,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 66 ms: No route to host |
52.653,ISLANDED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,170,
52.849,ISLANDED,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2010,curl: (28) Connection timeout after 2005 ms |
52.849,ISLANDED,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2010,curl: (28) Connection timeout after 2003 ms |
52.859,ISLANDED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,blocked,000,2004,curl: (28) Connection timeout after 2001 ms |
53.044,ISLANDED,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2013,curl: (28) Connection timeout after 2009 ms |
53.045,ISLANDED,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2012,curl: (28) Connection timeout after 2006 ms |
53.044,ISLANDED,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2013,curl: (28) Connection timeout after 2009 ms |
53.255,ISLANDED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,150,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 146 ms: No route to host |
53.554,ISLANDED,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,2005,curl: (28) Connection timeout after 2000 ms |
53.810,ISLANDED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,139,
54.249,ISLANDED,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2010,curl: (28) Connection timeout after 2004 ms |
