t_rel_s,phase,actor,service,url,result,http_code,latency_ms,error
55.966,ISLANDED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,40,
56.164,ISLANDED,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2005,curl: (28) Connection timeout after 2000 ms |
56.164,ISLANDED,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2005,curl: (28) Connection timeout after 2000 ms |
56.164,ISLANDED,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2006,curl: (28) Connection timeout after 2001 ms |
56.514,ISLANDED,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2050,curl: (28) Connection timeout after 2043 ms |
57.026,ISLANDED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,52,
57.127,ISLANDED,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,2020,curl: (28) Connection timeout after 2015 ms |
57.127,ISLANDED,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2020,curl: (28) Connection timeout after 2013 ms |
57.201,ISLANDED,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,2005,curl: (28) Connection timeout after 2000 ms |
57.202,ISLANDED,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2007,curl: (28) Connection timeout after 2000 ms |
57.497,ISLANDED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,blocked,000,2014,curl: (28) Connection timeout after 2009 ms |
57.566,ISLANDED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2012,curl: (28) Connection timeout after 2008 ms |
57.734,ISLANDED,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,2011,curl: (28) Connection timeout after 2004 ms |
57.763,ISLANDED,zt_responder,svc_noncritical,http://10.0.0.40:8000,blocked,000,2007,curl: (28) Connection timeout after 2002 ms |
58.096,ISLANDED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,62,
58.574,ISLANDED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2009,curl: (28) Connection timeout after 2001 ms |
58.574,ISLANDED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2011,curl: (28) Connection timeout after 2001 ms |
58.635,ISLANDED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,64,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 55 ms: No route to host |
59.165,ISLANDED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,44,
59.173,ISLANDED,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2005,curl: (28) Connection timeout after 2000 ms |
59.174,ISLANDED,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2006,curl: (28) Connection timeout after 2000 ms |
59.177,ISLANDED,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2009,curl: (28) Connection timeout after 2000 ms |
59.548,ISLANDED,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2031,curl: (28) Connection timeout after 2026 ms |
59.657,ISLANDED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,70,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 66 ms: No route to host |
60.138,ISLANDED,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,2007,curl: (28) Connection timeout after 2003 ms |
60.138,ISLANDED,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2009,curl: (28) Connection timeout after 2002 ms |
60.212,ISLANDED,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,2005,curl: (28) Connection timeout after 2000 ms |
60.214,ISLANDED,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2008,curl: (28) Connection timeout after 2000 ms |
60.224,ISLANDED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,49,
60.532,ISLANDED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,blocked,000,2015,curl: (28) Connection timeout after 2005 ms |
60.681,ISLANDED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,1094,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 1090 ms: No route to host |
60.756,ISLANDED,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,2008,curl: (28) Connection timeout after 2003 ms |
60.776,ISLANDED,zt_responder,svc_noncritical,http://10.0.0.40:8000,blocked,000,2009,curl: (28) Connection timeout after 2002 ms |
61.258,ISLANDED,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,1079,curl: (7) Failed to connect to 10.0.0.31 port 8000 after 1076 ms: No route to host |
61.258,ISLANDED,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,1082,curl: (7) Failed to connect to 10.0.0.70 port 8000 after 1080 ms: No route to host |
61.276,ISLANDED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,45,
61.648,ISLANDED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2008,curl: (28) Connection timeout after 2004 ms |
62.179,ISLANDED,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2004,curl: (28) Connection timeout after 2000 ms |
62.330,ISLANDED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,49,
62.561,ISLANDED,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2009,curl: (28) Connection timeout after 2004 ms |
62.667,ISLANDED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2007,curl: (28) Connection timeout after 2001 ms |
62.730,ISLANDED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,79,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 75 ms: No route to host |
63.155,ISLANDED,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2007,curl: (28) Connection timeout after 2003 ms |
63.156,ISLANDED,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,2008,curl: (28) Connection timeout after 2003 ms |
63.234,ISLANDED,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2010,curl: (28) Connection timeout after 2006 ms |
63.234,ISLANDED,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,2010,curl: (28) Connection timeout after 2006 ms |
63.396,ISLANDED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,51,
63.565,ISLANDED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,blocked,000,2024,curl: (28) Connection timeout after 2018 ms |
63.690,ISLANDED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2007,curl: (28) Connection timeout after 2001 ms |
63.768,ISLANDED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,95,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 91 ms: No route to host |
63.783,ISLANDED,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,2017,curl: (28) Connection timeout after 2011 ms |
63.786,ISLANDED,zt_responder,svc_noncritical,http://10.0.0.40:8000,blocked,000,2005,curl: (28) Connection timeout after 2002 ms |
64.280,ISLANDED,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2013,curl: (28) Connection timeout after 2007 ms |
64.280,ISLANDED,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2013,curl: (28) Connection timeout after 2007 ms |
64.478,ISLANDED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,73,
64.781,ISLANDED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,82,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 78 ms: No route to host |
65.190,ISLANDED,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2004,curl: (28) Connection timeout after 2000 ms |
65.554,ISLANDED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,47,
65.572,ISLANDED,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
65.765,ISLANDED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2015,curl: (28) Connection timeout after 2008 ms |
66.194,ISLANDED,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2030,curl: (28) Connection timeout after 2025 ms |
66.195,ISLANDED,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,2029,curl: (28) Connection timeout after 2023 ms |
66.250,ISLANDED,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2012,curl: (28) Connection timeout after 2008 ms |
66.250,ISLANDED,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,2012,curl: (28) Connection timeout after 2008 ms |
66.589,ISLANDED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,blocked,000,2009,curl: (28) Connection timeout after 2005 ms |
66.610,ISLANDED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,46,
66.785,ISLANDED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2015,curl: (28) Connection timeout after 2008 ms |
66.796,ISLANDED,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,2011,curl: (28) Connection timeout after 2007 ms |
66.820,ISLANDED,zt_responder,svc_noncritical,http://10.0.0.40:8000,blocked,000,2009,curl: (28) Connection timeout after 2003 ms |
66.860,ISLANDED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,88,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 82 ms: No route to host |
67.297,ISLANDED,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2011,curl: (28) Connection timeout after 2007 ms |
67.297,ISLANDED,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2013,curl: (28) Connection timeout after 2006 ms |
67.654,ISLANDED_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,42,
67.791,ISLANDED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2005,curl: (28) Connection timeout after 2000 ms |
67.914,ISLANDED_MESH,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,126,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 122 ms: No route to host |
68.202,ISLANDED,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2007,curl: (28) Connection timeout after 2001 ms |
68.599,ISLANDED,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2021,curl: (28) Connection timeout after 2016 ms |
68.830,ISLANDED_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,156,
68.968,ISLANDED_MESH,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,165,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 161 ms: No route to host |
69.213,ISLANDED,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2008,curl: (28) Connection timeout after 2002 ms |
69.213,ISLANDED,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,2008,curl: (28) Connection timeout after 2004 ms |
69.280,ISLANDED,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2006,curl: (28) Connection timeout after 2002 ms |
69.281,ISLANDED,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,2007,curl: (28) Connection timeout after 2001 ms |
69.613,ISLANDED_MESH,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,blocked,000,2022,curl: (28) Connection timeout after 2018 ms |
69.807,ISLANDED_MESH,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,2008,curl: (28) Connection timeout after 2004 ms |
69.828,ISLANDED_MESH,zt_responder,svc_noncritical,http://10.0.0.40:8000,blocked,000,2006,curl: (28) Connection timeout after 2001 ms |
69.869,ISLANDED_MESH,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2007,curl: (28) Connection timeout after 2001 ms |
69.904,ISLANDED_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,71,
70.309,ISLANDED_MESH,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2007,curl: (28) Connection timeout after 2003 ms |
70.311,ISLANDED_MESH,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2010,curl: (28) Connection timeout after 2003 ms |
70.932,ISLANDED_MESH,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2008,curl: (28) Connection timeout after 2003 ms |
70.931,ISLANDED_MESH,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,57,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 53 ms: No route to host |
70.974,ISLANDED_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,44,
71.210,ISLANDED_MESH,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2006,curl: (28) Connection timeout after 2002 ms |
71.643,ISLANDED_MESH,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2030,curl: (28) Connection timeout after 2026 ms |
71.976,ISLANDED_MESH,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
72.009,ISLANDED_MESH,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,49,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 41 ms: No route to host |
72.019,ISLANDED_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,43,
72.242,ISLANDED_MESH,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2008,curl: (28) Connection timeout after 2001 ms |
72.242,ISLANDED_MESH,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,2008,curl: (28) Connection timeout after 2001 ms |
72.291,ISLANDED_MESH,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,2006,curl: (28) Connection timeout after 2002 ms |
72.291,ISLANDED_MESH,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2009,curl: (28) Connection timeout after 2004 ms |
72.640,ISLANDED_MESH,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,blocked,000,2025,curl: (28) Connection timeout after 2021 ms |
72.826,ISLANDED_MESH,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,2012,curl: (28) Connection timeout after 2008 ms |
72.844,ISLANDED_MESH,zt_responder,svc_noncritical,http://10.0.0.40:8000,blocked,000,2006,curl: (28) Connection timeout after 2002 ms |
73.067,ISLANDED_MESH,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,84,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 80 ms: No route to host |
73.109,ISLANDED_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,86,
73.320,ISLANDED_MESH,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
73.320,ISLANDED_MESH,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2006,curl: (28) Connection timeout after 2002 ms |
73.970,ISLANDED_MESH,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2010,curl: (28) Connection timeout after 2002 ms |
74.190,ISLANDED_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,78,
74.240,ISLANDED_MESH,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2008,curl: (28) Connection timeout after 2004 ms |
74.653,ISLANDED_MESH,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
75.024,ISLANDED_MESH,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2010,curl: (28) Connection timeout after 2006 ms |
75.024,ISLANDED_MESH,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,37,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 32 ms: No route to host |
75.250,ISLANDED_MESH,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,2005,curl: (28) Connection timeout after 2002 ms |
75.251,ISLANDED_MESH,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2006,curl: (28) Connection timeout after 2001 ms |
75.256,ISLANDED_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,54,
75.302,ISLANDED_MESH,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,2007,curl: (28) Connection timeout after 2004 ms |
75.303,ISLANDED_MESH,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2006,curl: (28) Connection timeout after 2002 ms |
75.664,ISLANDED_MESH,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,blocked,000,2005,curl: (28) Connection timeout after 2002 ms |
75.845,ISLANDED_MESH,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,2009,curl: (28) Connection timeout after 2004 ms |
75.859,ISLANDED_MESH,zt_responder,svc_noncritical,http://10.0.0.40:8000,blocked,000,2007,curl: (28) Connection timeout after 2003 ms |
76.083,ISLANDED_MESH,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2006,curl: (28) Connection timeout after 2001 ms |
76.107,ISLANDED_MESH,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,73,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 68 ms: No route to host |
76.331,ISLANDED_MESH,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2007,curl: (28) Connection timeout after 2002 ms |
76.331,ISLANDED_MESH,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2007,curl: (28) Connection timeout after 2001 ms |
76.330,ISLANDED_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,60,
76.938,ISLANDED_MESH,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,72,curl: (7) Failed to connect to 10.0.0.10 port 8000 after 67 ms: No route to host |
77.277,ISLANDED_MESH,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2032,curl: (28) Connection timeout after 2025 ms |
77.405,ISLANDED_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,62,
77.670,ISLANDED_MESH,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2007,curl: (28) Connection timeout after 2002 ms |
78.058,ISLANDED_MESH,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2024,curl: (28) Connection timeout after 2017 ms |
78.294,ISLANDED_MESH,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,2023,curl: (28) Connection timeout after 2017 ms |
78.294,ISLANDED_MESH,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2024,curl: (28) Connection timeout after 2019 ms |
78.315,ISLANDED_MESH,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
78.316,ISLANDED_MESH,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2006,curl: (28) Connection timeout after 2002 ms |
78.468,ISLANDED_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,48,
78.684,ISLANDED_MESH,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
78.877,ISLANDED_MESH,zt_responder,svc_noncritical,http://10.0.0.40:8000,blocked,000,2010,curl: (28) Connection timeout after 2004 ms |
79.100,ISLANDED_MESH,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2008,curl: (28) Connection timeout after 2001 ms |
79.113,ISLANDED_MESH,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,45,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 38 ms: No route to host |
79.125,ISLANDED_MESH,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2015,curl: (28) Connection timeout after 2009 ms |
79.357,ISLANDED_MESH,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2014,curl: (28) Connection timeout after 2010 ms |
79.357,ISLANDED_MESH,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2014,curl: (28) Connection timeout after 2010 ms |
79.545,ISLANDED_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,68,
79.955,ISLANDED_MESH,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,2012,curl: (28) Connection timeout after 2006 ms |
80.201,ISLANDED_MESH,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,70,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 66 ms: No route to host |
80.307,ISLANDED_MESH,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2014,curl: (28) Connection timeout after 2007 ms |
80.680,ISLANDED_MESH,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2007,curl: (28) Connection timeout after 2001 ms |
80.682,ISLANDED_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,129,
81.033,ISLANDED_MESH,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,73,curl: (7) Failed to connect to 10.0.0.10 port 8000 after 67 ms: No route to host |
81.231,ISLANDED_MESH,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,1112,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 1108 ms: No route to host |
81.326,ISLANDED_MESH,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,2005,curl: (28) Connection timeout after 2000 ms |
81.327,ISLANDED_MESH,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,2006,curl: (28) Connection timeout after 2001 ms |
81.329,ISLANDED_MESH,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2008,curl: (28) Connection timeout after 2001 ms |
81.330,ISLANDED_MESH,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2008,curl: (28) Connection timeout after 2002 ms |
81.698,ISLANDED_MESH,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,blocked,000,2008,curl: (28) Connection timeout after 2005 ms |
81.824,ISLANDED_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,139,
81.890,ISLANDED_MESH,zt_responder,svc_noncritical,http://10.0.0.40:8000,blocked,000,2007,curl: (28) Connection timeout after 2002 ms |
82.124,ISLANDED_MESH,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2005,curl: (28) Connection timeout after 2000 ms |
82.393,ISLANDED_MESH,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2015,curl: (28) Connection timeout after 2008 ms |
82.393,ISLANDED_MESH,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2015,curl: (28) Connection timeout after 2008 ms |
82.899,ISLANDED_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,58,
83.209,ISLANDED_MESH,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,69,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 64 ms: No route to host |
83.210,ISLANDED_MESH,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2004,curl: (28) Connection timeout after 2000 ms |
83.322,ISLANDED_MESH,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2008,curl: (28) Connection timeout after 2001 ms |
83.706,ISLANDED_MESH,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2022,curl: (28) Connection timeout after 2017 ms |
83.969,ISLANDED_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,66,
84.062,ISLANDED_MESH,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,2019,curl: (28) Connection timeout after 2014 ms |
84.255,ISLANDED_MESH,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2008,curl: (28) Connection timeout after 2001 ms |
84.298,TRUST_AWARE_MESH,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,86,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 79 ms: No route to host |
84.340,ISLANDED_MESH,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,2006,curl: (28) Connection timeout after 2001 ms |
84.340,ISLANDED_MESH,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2006,curl: (28) Connection timeout after 2001 ms |
84.340,ISLANDED_MESH,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,2006,curl: (28) Connection timeout after 2001 ms |
84.342,ISLANDED_MESH,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2008,curl: (28) Connection timeout after 2001 ms |
84.709,ISLANDED_MESH,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,blocked,000,2007,curl: (28) Connection timeout after 2001 ms |
84.897,ISLANDED_MESH,zt_responder,svc_noncritical,http://10.0.0.40:8000,blocked,000,2004,curl: (28) Connection timeout after 2000 ms |
85.012,TRUST_AWARE_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,41,
85.128,TRUST_AWARE_MESH,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,62,curl: (7) Failed to connect to 10.0.0.10 port 8000 after 55 ms: No route to host |
85.327,TRUST_AWARE_MESH,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,61,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 57 ms: No route to host |
85.405,ISLANDED_MESH,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2006,curl: (28) Connection timeout after 2001 ms |
85.406,ISLANDED_MESH,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2007,curl: (28) Connection timeout after 2001 ms |
86.216,TRUST_AWARE_MESH,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
86.334,TRUST_AWARE_MESH,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2011,curl: (28) Connection timeout after 2007 ms |
86.723,TRUST_AWARE_MESH,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2015,curl: (28) Connection timeout after 2010 ms |
87.327,TRUST_AWARE_MESH,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,102,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 99 ms: No route to host |
87.327,TRUST_AWARE_MESH,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2028,curl: (28) Connection timeout after 2024 ms |
87.347,TRUST_AWARE_MESH,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
87.347,TRUST_AWARE_MESH,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
87.348,TRUST_AWARE_MESH,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
87.349,TRUST_AWARE_MESH,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2003,curl: (28) Connection timeout after 2000 ms |
87.736,TRUST_AWARE_MESH,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,blocked,000,2022,curl: (28) Connection timeout after 2016 ms |
87.918,TRUST_AWARE_MESH,zt_responder,svc_noncritical,http://10.0.0.40:8000,blocked,000,2014,curl: (28) Connection timeout after 2010 ms |
88.046,TRUST_AWARE_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,blocked,000,2022,curl: (28) Connection timeout after 2018 ms |
88.145,TRUST_AWARE_MESH,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,2011,curl: (28) Connection timeout after 2007 ms |
88.339,TRUST_AWARE_MESH,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
88.399,TRUST_AWARE_MESH,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,67,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 64 ms: No route to host |
88.416,TRUST_AWARE_MESH,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2007,curl: (28) Connection timeout after 2003 ms |
88.416,TRUST_AWARE_MESH,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2008,curl: (28) Connection timeout after 2003 ms |
